YEAR,MONTH,flight_date,flight_number,origin_airport,destination_airport,departure_delay,arrival_delay,cancelled,diverted,distance,is_delayed_15
2025.0,1.0,2025-01-01,1376.0,PHX,DEN,-10.0,-20.0,0,0,602.0,0
2025.0,1.0,2025-01-01,688.0,DEN,DCA,-4.0,-16.0,0,0,1476.0,0
2025.0,1.0,2025-01-01,689.0,DCA,DEN,-11.0,-31.0,0,0,1476.0,0
2025.0,1.0,2025-01-01,1485.0,BOS,PIT,-11.0,-34.0,0,0,496.0,0
2025.0,1.0,2025-01-01,2286.0,PIT,BOS,-12.0,-24.0,0,0,496.0,0
2025.0,1.0,2025-01-01,321.0,BOS,PBI,-5.0,-10.0,0,0,1197.0,0
2025.0,1.0,2025-01-01,322.0,PBI,BOS,-7.0,-21.0,0,0,1197.0,0
2025.0,1.0,2025-01-01,3523.0,PHX,FAR,-8.0,-19.0,0,0,1225.0,0
2025.0,1.0,2025-01-01,3636.0,SBP,PHX,-7.0,-16.0,0,0,509.0,0
2025.0,1.0,2025-01-01,3969.0,ONT,PHX,-8.0,-15.0,0,0,325.0,0
2025.0,1.0,2025-01-01,3969.0,PHX,ONT,-6.0,-20.0,0,0,325.0,0
2025.0,1.0,2025-01-01,1487.0,JFK,PHX,-4.0,-2.0,0,0,2153.0,0
2025.0,1.0,2025-01-01,2418.0,SFO,ORD,-5.0,-22.0,0,0,1846.0,0
2025.0,1.0,2025-01-01,2423.0,PHX,SFO,-5.0,-20.0,0,0,651.0,0
2025.0,1.0,2025-01-01,903.0,ORD,DCA,-3.0,-31.0,0,0,612.0,0
2025.0,1.0,2025-01-01,1049.0,ATL,MIA,-8.0,-11.0,0,0,594.0,0
2025.0,1.0,2025-01-01,3297.0,LGA,MIA,-3.0,-13.0,0,0,1096.0,0
2025.0,1.0,2025-01-01,3297.0,MIA,LGA,6.0,-3.0,0,0,1096.0,0
2025.0,1.0,2025-01-01,1421.0,BOS,PBI,0.0,1.0,0,0,1197.0,0
2025.0,1.0,2025-01-01,1422.0,PBI,BOS,13.0,-14.0,0,0,1197.0,0
2025.0,1.0,2025-01-01,1591.0,BOS,TPA,-7.0,3.0,0,0,1185.0,0
2025.0,1.0,2025-01-01,952.0,MCO,BOS,12.0,-8.0,0,0,1121.0,0
2025.0,1.0,2025-01-01,1384.0,MCO,JFK,31.0,1.0,0,0,944.0,0
2025.0,1.0,2025-01-01,2873.0,JFK,CHS,-5.0,-16.0,0,0,636.0,0
2025.0,1.0,2025-01-01,2874.0,CHS,JFK,-6.0,-24.0,0,0,636.0,0
2025.0,1.0,2025-01-01,386.0,RDU,JFK,0.0,-14.0,0,0,427.0,0
2025.0,1.0,2025-01-01,883.0,JFK,MCO,-4.0,18.0,0,0,944.0,1
2025.0,1.0,2025-01-01,1071.0,SAN,SEA,37.0,37.0,0,0,1050.0,1
2025.0,1.0,2025-01-01,1142.0,SEA,SAN,26.0,45.0,0,0,1050.0,1
2025.0,1.0,2025-01-01,970.0,PDX,SEA,-3.0,-8.0,0,0,129.0,0
2025.0,1.0,2025-01-01,2112.0,MCO,LGA,9.0,-19.0,0,0,950.0,0
2025.0,1.0,2025-01-01,2239.0,LGA,MCO,-8.0,-10.0,0,0,950.0,0
2025.0,1.0,2025-01-01,2414.0,JFK,MSP,184.0,164.0,0,0,1029.0,1
2025.0,1.0,2025-01-01,2744.0,MSP,JFK,-2.0,-23.0,0,0,1029.0,0
2025.0,1.0,2025-01-01,2728.0,SLC,AUS,-6.0,-26.0,0,0,1086.0,0
2025.0,1.0,2025-01-01,2882.0,MCI,SLC,-9.0,-17.0,0,0,920.0,0
2025.0,1.0,2025-01-01,2882.0,SLC,MCI,-7.0,-23.0,0,0,920.0,0
2025.0,1.0,2025-01-01,3624.0,EYW,MIA,28.0,21.0,0,0,126.0,1
2025.0,1.0,2025-01-01,3784.0,DCA,EYW,-2.0,16.0,0,0,1023.0,1
2025.0,1.0,2025-01-01,3915.0,MIA,TYS,1.0,-20.0,0,0,724.0,0
2025.0,1.0,2025-01-01,4027.0,DCA,ILM,-1.0,-26.0,0,0,319.0,0
2025.0,1.0,2025-01-01,4027.0,ILM,DCA,-11.0,-26.0,0,0,319.0,0
2025.0,1.0,2025-01-01,4035.0,CMH,DCA,-8.0,-31.0,0,0,323.0,0
2025.0,1.0,2025-01-01,4018.0,LAX,SAN,-2.0,-11.0,0,0,109.0,0
2025.0,1.0,2025-01-01,4018.0,SAN,LAX,-1.0,-25.0,0,0,109.0,0
2025.0,1.0,2025-01-01,4099.0,LAX,RNO,-4.0,-1.0,0,0,391.0,0
2025.0,1.0,2025-01-01,4099.0,RNO,LAX,-4.0,-12.0,0,0,391.0,0
2025.0,1.0,2025-01-01,4106.0,RNO,LAX,-6.0,8.0,0,0,391.0,0
2025.0,1.0,2025-01-01,4148.0,LAX,BOI,-5.0,-15.0,0,0,674.0,0
2025.0,1.0,2025-01-01,1700.0,MCO,MIA,34.0,20.0,0,0,192.0,1
2025.0,1.0,2025-01-01,3016.0,MIA,PHX,-2.0,-23.0,0,0,1972.0,0
2025.0,1.0,2025-01-01,315.0,LAX,MIA,0.0,-19.0,0,0,2342.0,0
2025.0,1.0,2025-01-01,359.0,MIA,MCO,5.0,6.0,0,0,192.0,0
2025.0,1.0,2025-01-01,2472.0,ATL,ROC,-7.0,-14.0,0,0,749.0,0
2025.0,1.0,2025-01-01,961.0,ATL,DFW,-1.0,-3.0,0,0,731.0,0
2025.0,1.0,2025-01-01,961.0,DFW,ATL,-2.0,-27.0,0,0,731.0,0
2025.0,1.0,2025-01-01,281.0,JFK,IAH,-1.0,15.0,0,0,1417.0,1
2025.0,1.0,2025-01-01,2841.0,JFK,SAV,4.0,18.0,0,0,718.0,1
2025.0,1.0,2025-01-01,2842.0,SAV,JFK,10.0,-2.0,0,0,718.0,0
2025.0,1.0,2025-01-01,82.0,IAH,JFK,26.0,-2.0,0,0,1417.0,0
2025.0,1.0,2025-01-01,2396.0,LGA,PBI,1.0,-28.0,0,0,1035.0,0
2025.0,1.0,2025-01-01,2396.0,PBI,LGA,-7.0,-28.0,0,0,1035.0,0
2025.0,1.0,2025-01-01,2561.0,LGA,MCO,125.0,124.0,0,0,950.0,1
2025.0,1.0,2025-01-01,2730.0,MCO,LGA,14.0,-5.0,0,0,950.0,0
2025.0,1.0,2025-01-01,1134.0,JFK,JAX,-5.0,-4.0,0,0,828.0,0
2025.0,1.0,2025-01-01,1166.0,SAT,JFK,6.0,-30.0,0,0,1587.0,0
2025.0,1.0,2025-01-01,2667.0,MSP,SAT,-3.0,-6.0,0,0,1097.0,0
2025.0,1.0,2025-01-01,2717.0,SAT,MSP,-3.0,-18.0,0,0,1097.0,0
2025.0,1.0,2025-01-01,2127.0,MCO,MIA,16.0,-10.0,0,0,192.0,0
2025.0,1.0,2025-01-01,2127.0,MIA,MCO,32.0,28.0,0,0,192.0,1
2025.0,1.0,2025-01-01,2259.0,MCO,AUS,-5.0,-25.0,0,0,994.0,0
2025.0,1.0,2025-01-01,2260.0,AUS,LAS,-11.0,-15.0,0,0,1090.0,0
2025.0,1.0,2025-01-01,2260.0,LAS,AUS,-9.0,-23.0,0,0,1090.0,0
2025.0,1.0,2025-01-01,3657.0,MSP,MKE,-5.0,-36.0,0,0,297.0,0
2025.0,1.0,2025-01-01,3714.0,CMH,MSP,-3.0,-6.0,0,0,626.0,0
2025.0,1.0,2025-01-01,3714.0,MSP,CMH,0.0,-2.0,0,0,626.0,0
2025.0,1.0,2025-01-01,3759.0,MKE,MSP,-4.0,26.0,0,0,297.0,1
2025.0,1.0,2025-01-01,3759.0,MSP,MKE,-7.0,0.0,0,0,297.0,0
2025.0,1.0,2025-01-01,3930.0,DLH,MSP,1.0,1.0,0,0,144.0,0
2025.0,1.0,2025-01-01,2371.0,MCO,MIA,-1.0,-15.0,0,0,192.0,0
2025.0,1.0,2025-01-01,583.0,JFK,MCO,-4.0,-1.0,0,0,944.0,0
2025.0,1.0,2025-01-01,1495.0,ATL,PBI,-3.0,-20.0,0,0,545.0,0
2025.0,1.0,2025-01-01,364.0,LGA,ATL,-2.0,-17.0,0,0,762.0,0
2025.0,1.0,2025-01-01,3470.0,SBA,PHX,-6.0,18.0,0,0,455.0,1
2025.0,1.0,2025-01-01,3970.0,PHX,SBP,-2.0,-16.0,0,0,509.0,0
2025.0,1.0,2025-01-01,3970.0,SBP,PHX,-4.0,-9.0,0,0,509.0,0
2025.0,1.0,2025-01-01,4063.0,GJT,PHX,-5.0,-29.0,0,0,438.0,0
2025.0,1.0,2025-01-01,4063.0,PHX,GJT,9.0,-6.0,0,0,438.0,0
2025.0,1.0,2025-01-01,2571.0,PSC,MSP,-9.0,-23.0,0,0,1254.0,0
2025.0,1.0,2025-01-01,2963.0,MSP,DCA,-5.0,-10.0,0,0,931.0,0
2025.0,1.0,2025-01-01,2887.0,CLE,MIA,-2.0,5.0,0,0,1080.0,0
2025.0,1.0,2025-01-01,3200.0,MIA,MCO,-6.0,-13.0,0,0,192.0,0
2025.0,1.0,2025-01-01,1053.0,JFK,PBI,-2.0,10.0,0,0,1028.0,0
2025.0,1.0,2025-01-01,254.0,PBI,JFK,0.0,-3.0,0,0,1028.0,0
2025.0,1.0,2025-01-01,2884.0,MCO,JFK,13.0,-9.0,0,0,944.0,0
2025.0,1.0,2025-01-01,83.0,JFK,MCO,9.0,27.0,0,0,944.0,1
2025.0,1.0,2025-01-01,1853.0,JFK,PBI,25.0,24.0,0,0,1028.0,1
2025.0,1.0,2025-01-01,54.0,PBI,JFK,25.0,8.0,0,0,1028.0,0
2025.0,1.0,2025-01-01,991.0,BUF,JFK,-8.0,4.0,0,0,301.0,0
2025.0,1.0,2025-01-01,2135.0,PHX,DTW,-7.0,-10.0,0,0,1671.0,0
2025.0,1.0,2025-01-01,471.0,LAX,ATL,6.0,-25.0,0,0,1947.0,0
2025.0,1.0,2025-01-01,913.0,DTW,LAX,-8.0,-19.0,0,0,1979.0,0
2025.0,1.0,2025-01-01,1272.0,SLC,SJC,-11.0,-30.0,0,0,584.0,0
2025.0,1.0,2025-01-01,2363.0,STL,SLC,-7.0,-14.0,0,0,1156.0,0
2025.0,1.0,2025-01-01,902.0,SFO,SLC,-5.0,-23.0,0,0,599.0,0
2025.0,1.0,2025-01-01,902.0,SLC,SFO,0.0,-7.0,0,0,599.0,0
2025.0,1.0,2025-01-01,2261.0,DEN,ELP,-5.0,-17.0,0,0,563.0,0
2025.0,1.0,2025-01-01,4418.0,ELP,DEN,-6.0,-6.0,0,0,563.0,0
2025.0,1.0,2025-01-01,4989.0,DEN,SAN,-7.0,,0,1,853.0,
2025.0,1.0,2025-01-01,686.0,DEN,DCA,-10.0,4.0,0,0,1476.0,0
2025.0,1.0,2025-01-01,687.0,DCA,DEN,10.0,-6.0,0,0,1476.0,0
2025.0,1.0,2025-01-01,1553.0,DEN,SLC,-3.0,22.0,0,0,391.0,1
2025.0,1.0,2025-01-01,1553.0,SLC,DEN,-5.0,-19.0,0,0,391.0,0
2025.0,1.0,2025-01-01,2592.0,SAT,SLC,-6.0,-4.0,0,0,1087.0,0
2025.0,1.0,2025-01-01,2797.0,SLC,SAT,-10.0,-28.0,0,0,1087.0,0
2025.0,1.0,2025-01-01,3350.0,CLT,GSP,-3.0,-8.0,0,0,75.0,0
2025.0,1.0,2025-01-01,3350.0,GSP,CLT,14.0,-3.0,0,0,75.0,0
2025.0,1.0,2025-01-01,3973.0,CLT,GSO,-4.0,-6.0,0,0,83.0,0
2025.0,1.0,2025-01-01,3973.0,GSO,CLT,-8.0,-19.0,0,0,83.0,0
2025.0,1.0,2025-01-01,4083.0,SGF,CLT,3.0,-5.0,0,0,708.0,0
2025.0,1.0,2025-01-01,4172.0,CLT,SAV,0.0,-14.0,0,0,213.0,0
2025.0,1.0,2025-01-01,4172.0,SAV,CLT,-4.0,-34.0,0,0,213.0,0
2025.0,1.0,2025-01-01,4252.0,CLT,ATW,0.0,-6.0,0,0,742.0,0
2025.0,1.0,2025-01-01,3789.0,MDW,DTW,1.0,-3.0,0,0,228.0,0
2025.0,1.0,2025-01-01,3794.0,CID,MSP,-2.0,-8.0,0,0,220.0,0
2025.0,1.0,2025-01-01,3838.0,MSP,OMA,-7.0,-18.0,0,0,282.0,0
2025.0,1.0,2025-01-01,3838.0,OMA,MSP,-4.0,-24.0,0,0,282.0,0
2025.0,1.0,2025-01-01,3961.0,DTW,IAD,3.0,30.0,0,0,383.0,1
2025.0,1.0,2025-01-01,4169.0,MSP,MDW,-2.0,6.0,0,0,349.0,0
2025.0,1.0,2025-01-01,1177.0,JFK,JAX,-1.0,-1.0,0,0,828.0,0
2025.0,1.0,2025-01-01,1320.0,ATL,JFK,146.0,148.0,0,0,760.0,1
2025.0,1.0,2025-01-01,454.0,PBI,JFK,74.0,55.0,0,0,1028.0,1
2025.0,1.0,2025-01-01,53.0,JFK,PBI,69.0,76.0,0,0,1028.0,1
2025.0,1.0,2025-01-01,1017.0,PWM,ATL,4.0,-10.0,0,0,1027.0,0
2025.0,1.0,2025-01-01,314.0,ATL,PSP,-5.0,7.0,0,0,1840.0,0
2025.0,1.0,2025-01-01,314.0,PSP,ATL,10.0,-2.0,0,0,1840.0,0
2025.0,1.0,2025-01-01,575.0,ATL,LAX,1.0,-9.0,0,0,1947.0,0
2025.0,1.0,2025-01-01,1703.0,SLC,DFW,-4.0,-31.0,0,0,989.0,0
2025.0,1.0,2025-01-01,2067.0,DFW,SLC,-3.0,-6.0,0,0,989.0,0
2025.0,1.0,2025-01-01,920.0,SFO,SLC,-10.0,-28.0,0,0,599.0,0
2025.0,1.0,2025-01-01,920.0,SLC,SFO,-6.0,-17.0,0,0,599.0,0
2025.0,1.0,2025-01-01,3468.0,LAX,PHX,-2.0,-8.0,0,0,370.0,0
2025.0,1.0,2025-01-01,3587.0,PHX,LAX,4.0,-6.0,0,0,370.0,0
2025.0,1.0,2025-01-01,3971.0,PHX,RDM,-3.0,1.0,0,0,893.0,0
2025.0,1.0,2025-01-01,2517.0,LAS,PDX,-6.0,32.0,0,0,763.0,1
2025.0,1.0,2025-01-01,3336.0,PDX,ONT,223.0,245.0,0,0,838.0,1
2025.0,1.0,2025-01-01,4206.0,ONT,LAS,617.0,601.0,0,0,197.0,1
2025.0,1.0,2025-01-01,2185.0,BOS,PIT,6.0,29.0,0,0,496.0,1
2025.0,1.0,2025-01-01,2186.0,PIT,BOS,17.0,37.0,0,0,496.0,1
2025.0,1.0,2025-01-01,466.0,RSW,BOS,-12.0,-35.0,0,0,1249.0,0
2025.0,1.0,2025-01-01,468.0,BOS,RSW,-7.0,-7.0,0,0,1249.0,0
2025.0,1.0,2025-01-01,845.0,BOS,SYR,23.0,10.0,0,0,265.0,0
2025.0,1.0,2025-01-01,1041.0,DTW,DFW,-3.0,2.0,0,0,986.0,0
2025.0,1.0,2025-01-01,1558.0,DCA,DTW,-5.0,-16.0,0,0,405.0,0
2025.0,1.0,2025-01-01,1558.0,DTW,DCA,-2.0,-6.0,0,0,405.0,0
2025.0,1.0,2025-01-01,420.0,LAX,DFW,-5.0,-22.0,0,0,1235.0,0
2025.0,1.0,2025-01-01,948.0,DFW,LAX,-4.0,-24.0,0,0,1235.0,0
2025.0,1.0,2025-01-01,1044.0,MIA,ATL,-4.0,-6.0,0,0,594.0,0
2025.0,1.0,2025-01-01,1391.0,MIA,STT,-5.0,-16.0,0,0,1107.0,0
2025.0,1.0,2025-01-01,3133.0,DCA,MIA,-7.0,-30.0,0,0,919.0,0
2025.0,1.0,2025-01-01,943.0,STT,MIA,-16.0,-27.0,0,0,1107.0,0
2025.0,1.0,2025-01-01,3998.0,LGA,OKC,-9.0,8.0,0,0,1341.0,0
2025.0,1.0,2025-01-01,4064.0,MKE,LGA,-10.0,-16.0,0,0,738.0,0
2025.0,1.0,2025-01-01,1705.0,ATL,OKC,15.0,15.0,0,0,761.0,1
2025.0,1.0,2025-01-01,1705.0,OKC,ATL,7.0,-19.0,0,0,761.0,0
2025.0,1.0,2025-01-01,2423.0,ATL,OKC,0.0,4.0,0,0,761.0,0
2025.0,1.0,2025-01-01,410.0,DCA,ATL,-7.0,-17.0,0,0,547.0,0
2025.0,1.0,2025-01-01,1498.0,PBI,IAH,-7.0,-22.0,0,0,956.0,0
2025.0,1.0,2025-01-01,1913.0,IAH,LAS,-6.0,-11.0,0,0,1222.0,0
2025.0,1.0,2025-01-01,305.0,LAS,IAH,4.0,-4.0,0,0,1222.0,0
2025.0,1.0,2025-01-01,1065.0,BOS,RSW,-2.0,9.0,0,0,1249.0,0
2025.0,1.0,2025-01-01,2251.0,HPN,RSW,57.0,71.0,0,0,1102.0,1
2025.0,1.0,2025-01-01,2252.0,RSW,HPN,47.0,29.0,0,0,1102.0,1
2025.0,1.0,2025-01-01,722.0,PBI,BOS,23.0,3.0,0,0,1197.0,0
2025.0,1.0,2025-01-01,1170.0,FLL,LGA,8.0,-14.0,0,0,1076.0,0
2025.0,1.0,2025-01-01,1171.0,LGA,FLL,7.0,-1.0,0,0,1076.0,0
2025.0,1.0,2025-01-01,661.0,LGA,PBI,-3.0,-12.0,0,0,1035.0,0
2025.0,1.0,2025-01-01,662.0,PBI,LGA,17.0,-3.0,0,0,1035.0,0
2025.0,1.0,2025-01-01,2825.0,JFK,TPA,-7.0,7.0,0,0,1005.0,0
2025.0,1.0,2025-01-01,2023.0,PHL,SLC,-6.0,-23.0,0,0,1927.0,0
2025.0,1.0,2025-01-01,1142.0,SLC,LAX,-4.0,-19.0,0,0,590.0,0
2025.0,1.0,2025-01-01,1194.0,LAX,SLC,16.0,-7.0,0,0,590.0,0
2025.0,1.0,2025-01-01,1672.0,LAS,SLC,8.0,-9.0,0,0,368.0,0
2025.0,1.0,2025-01-01,1672.0,SLC,LAS,27.0,19.0,0,0,368.0,1
2025.0,1.0,2025-01-01,430.0,LAX,MSP,-3.0,-8.0,0,0,1535.0,0
2025.0,1.0,2025-01-01,2593.0,TTN,MCO,-7.0,-22.0,0,0,896.0,0
2025.0,1.0,2025-01-01,3273.0,BWI,MCO,-12.0,-25.0,0,0,787.0,0
2025.0,1.0,2025-01-01,3506.0,MCO,SJU,-5.0,-12.0,0,0,1189.0,0
2025.0,1.0,2025-01-01,4072.0,MCO,BWI,-8.0,-26.0,0,0,787.0,0
2025.0,1.0,2025-01-01,4725.0,SJU,MCO,-10.0,-35.0,0,0,1189.0,0
2025.0,1.0,2025-01-01,1418.0,JFK,BOS,1.0,-2.0,0,0,187.0,0
2025.0,1.0,2025-01-01,500.0,MSY,BOS,-1.0,-17.0,0,0,1368.0,0
2025.0,1.0,2025-01-01,701.0,BOS,MSY,-8.0,13.0,0,0,1368.0,0
2025.0,1.0,2025-01-01,717.0,BOS,JFK,-2.0,-15.0,0,0,187.0,0
2025.0,1.0,2025-01-01,1116.0,LGB,SLC,-1.0,-5.0,0,0,588.0,0
2025.0,1.0,2025-01-01,1116.0,SLC,LGB,0.0,-8.0,0,0,588.0,0
2025.0,1.0,2025-01-01,1220.0,SLC,MCI,14.0,-5.0,0,0,920.0,0
2025.0,1.0,2025-01-01,2486.0,JAC,SLC,-5.0,-11.0,0,0,205.0,0
2025.0,1.0,2025-01-01,1239.0,RSW,ORD,-3.0,-16.0,0,0,1120.0,0
2025.0,1.0,2025-01-01,2819.0,JFK,ORD,-3.0,-10.0,0,0,740.0,0
2025.0,1.0,2025-01-01,2906.0,ORD,MSP,-7.0,-17.0,0,0,334.0,0
2025.0,1.0,2025-01-01,407.0,ORD,RSW,1.0,-17.0,0,0,1120.0,0
2025.0,1.0,2025-01-01,3100.0,MIA,LAS,1.0,-6.0,0,0,2174.0,0
2025.0,1.0,2025-01-01,3119.0,LAS,MIA,-4.0,-24.0,0,0,2174.0,0
2025.0,1.0,2025-01-01,655.0,JFK,MIA,-2.0,-13.0,0,0,1089.0,0
2025.0,1.0,2025-01-01,2285.0,ORD,SNA,-4.0,-13.0,0,0,1726.0,0
2025.0,1.0,2025-01-01,2285.0,SNA,ORD,-4.0,-22.0,0,0,1726.0,0
2025.0,1.0,2025-01-01,586.0,ORD,EWR,7.0,1.0,0,0,719.0,0
2025.0,1.0,2025-01-01,3726.0,PSP,SLC,-6.0,-20.0,0,0,541.0,0
2025.0,1.0,2025-01-01,3726.0,SLC,PSP,-4.0,-6.0,0,0,541.0,0
2025.0,1.0,2025-01-01,3731.0,SLC,ABQ,-2.0,-25.0,0,0,493.0,0
2025.0,1.0,2025-01-01,3744.0,LGB,SLC,-6.0,-19.0,0,0,588.0,0
2025.0,1.0,2025-01-01,2495.0,ATL,OMA,-6.0,-9.0,0,0,821.0,0
2025.0,1.0,2025-01-01,2664.0,BUF,ATL,5.0,-19.0,0,0,712.0,0
2025.0,1.0,2025-01-01,460.0,ATL,LGA,-1.0,-16.0,0,0,762.0,0
2025.0,1.0,2025-01-01,968.0,LGA,ATL,-3.0,-3.0,0,0,762.0,0
2025.0,1.0,2025-01-01,3500.0,DFW,ECP,-5.0,-18.0,0,0,685.0,0
2025.0,1.0,2025-01-01,3611.0,SHV,DFW,4.0,7.0,0,0,190.0,0
2025.0,1.0,2025-01-01,3896.0,DFW,OKC,-8.0,-12.0,0,0,175.0,0
2025.0,1.0,2025-01-01,3896.0,OKC,DFW,-7.0,-12.0,0,0,175.0,0
2025.0,1.0,2025-01-01,3986.0,DFW,HRL,-8.0,-10.0,0,0,461.0,0
2025.0,1.0,2025-01-01,3986.0,HRL,DFW,-9.0,-21.0,0,0,461.0,0
2025.0,1.0,2025-01-01,1010.0,JFK,MCO,32.0,43.0,0,0,944.0,1
2025.0,1.0,2025-01-01,1178.0,ATL,ORD,-6.0,6.0,0,0,606.0,0
2025.0,1.0,2025-01-01,1178.0,ORD,ATL,6.0,18.0,0,0,606.0,1
2025.0,1.0,2025-01-01,2398.0,ATL,JFK,7.0,-17.0,0,0,760.0,0
2025.0,1.0,2025-01-01,1440.0,GEG,SLC,-3.0,-6.0,0,0,546.0,0
2025.0,1.0,2025-01-01,2502.0,SLC,IAH,-5.0,-33.0,0,0,1195.0,0
2025.0,1.0,2025-01-01,2673.0,IAH,MSP,-6.0,-20.0,0,0,1034.0,0
2025.0,1.0,2025-01-01,3817.0,SEA,BOI,-8.0,-28.0,0,0,399.0,0
2025.0,1.0,2025-01-01,3972.0,PSC,SEA,-5.0,-21.0,0,0,172.0,0
2025.0,1.0,2025-01-01,4031.0,ONT,SEA,-8.0,-30.0,0,0,956.0,0
2025.0,1.0,2025-01-01,4031.0,SEA,ONT,-1.0,-23.0,0,0,956.0,0
2025.0,1.0,2025-01-01,1218.0,AUS,DTW,-2.0,-13.0,0,0,1149.0,0
2025.0,1.0,2025-01-01,1218.0,DTW,AUS,-1.0,-7.0,0,0,1149.0,0
2025.0,1.0,2025-01-01,1413.0,SYR,DTW,-3.0,-6.0,0,0,374.0,0
2025.0,1.0,2025-01-01,1032.0,MSP,ATL,-3.0,-27.0,0,0,907.0,0
2025.0,1.0,2025-01-01,1039.0,MSP,ATL,-1.0,-24.0,0,0,907.0,0
2025.0,1.0,2025-01-01,1174.0,ATL,PHL,6.0,-9.0,0,0,666.0,0
2025.0,1.0,2025-01-01,2901.0,ATL,MSP,-5.0,-15.0,0,0,907.0,0
2025.0,1.0,2025-01-01,2408.0,FAI,SEA,-1.0,-26.0,0,0,1533.0,0
2025.0,1.0,2025-01-01,2672.0,SEA,SAN,-8.0,-28.0,0,0,1050.0,0
2025.0,1.0,2025-01-01,2740.0,DEN,SEA,-2.0,-6.0,0,0,1024.0,0
2025.0,1.0,2025-01-01,2740.0,SEA,DEN,0.0,-17.0,0,0,1024.0,0
2025.0,1.0,2025-01-01,2817.0,DEN,SAN,44.0,38.0,0,0,853.0,1
2025.0,1.0,2025-01-01,3871.0,SLC,PHX,586.0,568.0,0,0,507.0,1
2025.0,1.0,2025-01-01,4069.0,DFW,DEN,-2.0,-16.0,0,0,641.0,0
2025.0,1.0,2025-01-01,4070.0,DEN,DFW,23.0,18.0,0,0,641.0,1
2025.0,1.0,2025-01-01,4251.0,DEN,SLC,-11.0,-16.0,0,0,391.0,0
2025.0,1.0,2025-01-01,4928.0,SAN,DEN,49.0,50.0,0,0,853.0,1
2025.0,1.0,2025-01-01,1330.0,BDL,MSP,-1.0,-29.0,0,0,1050.0,0
2025.0,1.0,2025-01-01,2983.0,DCA,MSP,-8.0,-31.0,0,0,931.0,0
2025.0,1.0,2025-01-01,2983.0,MSP,DCA,0.0,-10.0,0,0,931.0,0
2025.0,1.0,2025-01-01,1313.0,LAX,MIA,21.0,7.0,0,0,2342.0,0
2025.0,1.0,2025-01-01,1716.0,STL,MIA,-7.0,-11.0,0,0,1068.0,0
2025.0,1.0,2025-01-01,2897.0,MIA,DCA,-4.0,-17.0,0,0,919.0,0
2025.0,1.0,2025-01-01,4017.0,SEA,PSC,-8.0,-19.0,0,0,172.0,0
2025.0,1.0,2025-01-01,4034.0,PDX,SEA,-10.0,-2.0,0,0,129.0,0
2025.0,1.0,2025-01-01,4034.0,SEA,PDX,-5.0,-14.0,0,0,129.0,0
2025.0,1.0,2025-01-01,1018.0,FLL,RDU,25.0,8.0,0,0,680.0,0
2025.0,1.0,2025-01-01,1038.0,RDU,FLL,-6.0,-9.0,0,0,680.0,0
2025.0,1.0,2025-01-01,1337.0,MCO,RDU,-8.0,-23.0,0,0,534.0,0
2025.0,1.0,2025-01-01,1337.0,RDU,MCO,-1.0,-21.0,0,0,534.0,0
2025.0,1.0,2025-01-01,1015.0,DTW,FLL,0.0,-8.0,0,0,1127.0,0
2025.0,1.0,2025-01-01,1476.0,MSP,DTW,-5.0,-6.0,0,0,528.0,0
2025.0,1.0,2025-01-01,2301.0,MSP,TPA,-6.0,-27.0,0,0,1306.0,0
2025.0,1.0,2025-01-01,2892.0,TPA,MSP,-4.0,-21.0,0,0,1306.0,0
2025.0,1.0,2025-01-01,1317.0,OAK,SLC,-7.0,-26.0,0,0,588.0,0
2025.0,1.0,2025-01-01,2657.0,SAT,SLC,-3.0,3.0,0,0,1087.0,0
2025.0,1.0,2025-01-01,2657.0,SLC,SAT,-4.0,-20.0,0,0,1087.0,0
2025.0,1.0,2025-01-01,1350.0,ATL,CLE,-6.0,-14.0,0,0,554.0,0
2025.0,1.0,2025-01-01,1350.0,CLE,ATL,4.0,-1.0,0,0,554.0,0
2025.0,1.0,2025-01-01,737.0,ATL,DCA,-8.0,-22.0,0,0,547.0,0
2025.0,1.0,2025-01-01,737.0,DCA,ATL,-13.0,-19.0,0,0,547.0,0
2025.0,1.0,2025-01-01,1951.0,PHX,SAN,-2.0,-9.0,0,0,304.0,0
2025.0,1.0,2025-01-01,1951.0,SAN,PHX,-8.0,-5.0,0,0,304.0,0
2025.0,1.0,2025-01-01,3860.0,MSP,RST,-1.0,-20.0,0,0,76.0,0
2025.0,1.0,2025-01-01,4066.0,BIS,MSP,313.0,298.0,0,0,386.0,1
2025.0,1.0,2025-01-01,1069.0,IAH,ATL,6.0,-3.0,0,0,689.0,0
2025.0,1.0,2025-01-01,672.0,ATL,PHX,-1.0,12.0,0,0,1587.0,0
2025.0,1.0,2025-01-01,672.0,PHX,ATL,16.0,-9.0,0,0,1587.0,0
2025.0,1.0,2025-01-01,1084.0,IAD,SEA,-5.0,-44.0,0,0,2306.0,0
2025.0,1.0,2025-01-01,1668.0,PSP,SEA,19.0,9.0,0,0,987.0,0
2025.0,1.0,2025-01-01,1668.0,SEA,PSP,-6.0,-9.0,0,0,987.0,0
2025.0,1.0,2025-01-01,508.0,SEA,IAD,-3.0,-22.0,0,0,2306.0,0
2025.0,1.0,2025-01-01,1819.0,DEN,PHX,-4.0,-5.0,0,0,602.0,0
